ID,SID,PID,port,PORT_LON,PORT_LAT,start_date,end_date,start_recovery_date,end_recovery_date,total_impact,total_impact_value,max_impact,day_of_recover,DD,CCD,BCD,SSHS,SSHS_1,SSHS_2,SSHS_3,SSHS_4,SSHS_5,IF_LANDFALL_CLOSE2PORT,IF_LANDFALL,WIND,PRESSURE,DISTANCE,Wind_speed,Surge_height,Rainfall,Port_ranking,D_normal,D_cyclone,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Seaport,Pop_C,Pop_Tract,PCT_Pov,WF,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,SL,Railway_Length,Highway_Length,Dock_Count,Coast_Gulf_of_Mexico,Coast_Atlantic,Coast_Pacific
894,2019299N25265,40,"Port of Greater Baton Rouge, LA",-91.19934,30.42292,10/25/2019,10/26/2019,0,0,0,0,0,0,0,0.01340372,3.45E-04,0,0,0,0,0,0,1,1,45,994,74.34969033,8.5,0.291,12.322,8,6.5,8,0.183525995,0.170122275,0.004476521,0.004131783,0.119117957,0.122246999,1,27202,4545,0.4,0,46.28518411,85.47819051,68.64396568,40.50002383,0,61.97788469,74.13467471,23,1,0,0
895,2019299N25265,41,"South Louisiana, LA, Port of",-90.61794,30.03345,10/25/2019,10/26/2019,0,0,0,0,0,0,0,0.004530325,0,0,0,0,0,0,0,1,1,45,994,4.092025168,11.7,0.685,0,2,10.125,12,0.217721531,0.213191206,0.007357686,0.00822922,0.187204405,0.225262246,1,42481,1966,0.56,1,75.0409678,52.08100326,78.89314633,54.5974546,3.812527511,64.86154799,26.78614458,21,1,0,0
896,2019299N25265,42,"Terrebonne Parish Port, LA",-90.659051,29.57907,10/25/2019,10/26/2019,0,0,0,0,0,0,1,0.067013468,6.16E-05,0,0,0,0,0,0,1,1,45,994,47.00766161,8.5,0.291,4.66,126,1.2,0,0.067013468,0,6.16E-05,0,0.013441069,0,1,109577,2955,0.94,1,88.44346443,11.22480546,91.0521496,96.10920444,1.263971822,0,47.71695596,15,1,0,0
897,2019299N25265,43,"New Orleans, LA",-90.085256,29.91414,10/25/2019,10/26/2019,0,0,0,0,0,0,2,0.026829695,0.00422929,0,0,0,0,0,0,1,1,45,994,50.59041099,11.7,0.685,32.052,6,8.625,7,0.213964198,0.187134503,0.006036091,0.001806801,0.161452704,0.140785655,1,440783,1873,0.74,0,79.9944573,38.26475977,79.84263543,89.62295629,5.883773194,70.50210197,71.52025534,78,1,0,0
898,2019299N25265,44,"Plaquemines Port District, LA",-89.687447,29.480004,10/25/2019,10/26/2019,0,0,0,0,0,0,0,0.003056112,0,0,0,0,0,0,0,1,1,45,994,105.4286337,17.3,0.548,0.17,12,14.5,17,0.243657615,0.240601504,0.021599151,0.025612361,0.249276991,0.296818143,1,23515,1808,0.95,1,97.08164642,92.90031649,94.63080779,94.43371943,0.969463683,0,13.43075913,1,1,0,0
899,2019299N25265,45,"Greater Lafourche Port, LA",-90.205279,29.121945,10/25/2019,10/26/2019,0,0,0,0,0,0,0,0.038683203,0,0,0,0,0,0,0,1,1,45,994,104.5748024,18.2,0.416,0,63,0.5,0,0.038683203,0,0,0,0.004511191,5.33E-30,1,97565,2129,0.68,0,95.11157702,34.97727435,96.45628494,62.04061204,2.856976041,0,0,57,1,0,0
900,2019299N25265,115,"Central Louisiana Regional, LA",-92.440674,31.312083,10/25/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,994,228.6477517,11.3,0.393,11.3519,105,0,0,0,0,0,0,0,0,0,130013,2409,0.87,0,42.84027376,72.22235442,42.94751301,89.8338815,0,51.46820686,106.4462516,0,0,0,0
901,2019299N25265,138,"Port of Harlingen Authority, TX",-97.597105,26.201976,10/25/2019,10/25/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,1004,326.8338597,14.4,0.627,0.67,130,0,0,0,0,0,0,0,0,1,421020,4148,0.84,0,90.47980528,8.809461485,84.54188356,86.18856952,0.988608577,11.49391115,23.17225343,5,1,0,0
902,2019299N25265,139,"Brownsville, TX",-97.398138,25.952201,10/25/2019,10/25/2019,10/27/2019,10/30/2019 0:00,3,5.228139041,1,3,2,0.12582714,8.55E-06,0,0,0,0,0,0,1,1,35,1004,296.0786435,14.4,0.627,5.00E-04,50,1.75,0,0.12582714,0,8.55E-06,0,0.043501037,6.63E-35,1,421020,5072,0.88,0,53.96062271,99.93812912,66.62087912,95.00572001,11.17156,71.39610443,31.45825332,31,1,0,0
903,2019299N25265,46,"Port of Gulfport, MS",-89.092568,30.359621,10/26/2019,10/26/2019,0,0,0,0,0,0,0,0.016877751,2.27E-04,0,0,0,0,0,0,1,1,45,994,150.5560384,16.3,0.825,0.6211,118,1.375,1,0.171392478,0.154514727,2.27E-04,0,0.029641965,0.028442302,1,208620,848,0.71,0,53.73529979,23.67275064,54.80648737,68.58406025,0.151334545,30.51200325,40.90197572,19,1,0,0
904,2019299N25265,47,"Port of Pascagoula, MS",-88.55879,30.34802,10/26/2019,10/26/2019,0,0,0,0,0,0,1,0.025091256,4.03E-04,0,0,0,0,0,0,1,1,45,993,203.4743763,14.6,0.688,0.9505,27,3.375,2,0.191844774,0.166753517,6.27E-04,2.24E-04,0.074897776,0.048610529,1,143245,2080,0.82,1,37.15900328,83.52092902,34.65876229,48.63792364,2.482743,24.23887335,24.62524043,2,1,0,0
905,2019299N25265,48,"Mobile, AL",-88.035834,30.69123,10/26/2019,10/26/2019,0,0,0,0,0,0,1,0.016246413,0.004309399,0,0,0,0,0,0,1,1,45,993,218.0623638,8,0.614,5.7007,14,6.25,5,0.203380916,0.187134503,0.004539344,2.30E-04,0.12214508,0.118845598,1,414809,3354,0.88,1,73.30104106,14.58487019,93.4608155,79.18990419,0.869723684,190.7470371,69.65676454,50,1,0,0
906,2019299N25265,86,"Green Bay, WI",-88.018118,44.516215,10/26/2019,10/27/2019,0,0,0,0,0,0,2,0.015594316,6.43E-04,0,0,0,0,0,0,1,1,30,993,184.3450037,7.8,0.381,1.7702,125,2.75,1,0.08971923,0.074124914,6.43E-04,0,7.14E-07,5.04E-08,0,268740,1603,0.91,1,52.67495662,10.68581491,51.60979372,89.1963392,0,88.96254934,79.88897362,14,0,0,0
907,2019299N25265,87,"Milwaukee, WI",-87.89967,42.98824,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,2.44E-04,0,0,0,0,0,0,1,1,30,992,91.47605244,12.6,0.381,11.3203,119,2,2,0.049450549,0.096774194,2.44E-04,0,9.57E-07,1.65E-07,0,939471,3409,0.37,0,6.458453827,58.31330462,5.671631001,36.31488631,0,70.11937276,91.53884782,24,0,0,0
908,2019299N25265,88,"Illinois International Port, IL",-87.63799,41.88662,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,6.02E-04,0,0,0,0,0,0,1,1,30,992,54.1397047,12.6,0.381,16.6301,46,1.375,2,0.04738662,0.096774194,6.02E-04,0,1.20E-06,1.74E-07,0,5275555,6725,0.07,0,5.547522653,24.2557647,5.55354733,12.83902951,0,152.3591276,230.9213028,0,0,0,0
909,2019299N25265,89,"Northern Indiana District, IN",-87.202507,41.625047,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,992,41.54295551,12.6,0.381,0.26,25,3.875,7,0.094102369,0.116129032,0.00140433,0.001753156,1.95E-06,3.95E-07,0,173207,3249,0.67,0,67.61736071,42.21140804,81.52111047,32.56232423,0,58.73042455,26.97645059,8,0,0,0
910,2019299N25265,90,"Joliet Regional Port, IL",-88.089837,41.515729,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,992,42.89681092,12.6,0.58,5.2,48,0,0,0,0,0,0,0,0,0,697298,2574,0.85,0,18.1511471,89.67648669,18.00775978,70.63015396,0,126.4817319,71.42761464,4,0,0,0
911,2019299N25265,91,"Ottawa Port District, IL",-88.849502,41.340778,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,992,104.7421675,12.6,0.58,2.05,146,0,0,0,0,0,0,0,0,0,109650,4811,0.15,0,79.78961828,40.97161078,82.0970696,15.95166595,0,76.93405409,36.64586322,6,0,0,0
912,2019299N25265,92,"Illinois Valley Port, IL",-89.201203,41.312592,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,992,134.3386997,12.6,0.58,2.05,74,0,0,0,0,0,0,0,0,0,33243,3484,0.53,0,66.62328899,43.77721724,61.79631772,54.36865437,0,20.87945893,38.49480621,4,0,0,0
913,2019299N25265,93,"Heart of Illinois Port, IL",-89.604704,40.670189,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,992,150.2474541,12.6,0.58,2.5603,82,0,0,0,0,0,0,0,0,0,131341,2583,0.37,0,35.68175246,45.06460748,36.62642182,37.06087039,0,105.4892412,86.91818021,4,0,0,0
914,2019299N25265,94,"Havana Regional Port, IL",-90.069515,40.289261,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,992,177.4655487,12.6,0.58,2.5603,104,0,0,0,0,0,0,0,0,0,13091,3214,0.7,0,64.79178716,39.05004402,65.36533642,59.35697602,0,22.50725355,70.21068556,9,0,0,0
915,2019299N25265,95,"Mid-America Port, IA, IL and MO",-91.348317,39.716765,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,993,278.1092133,12.6,0.58,0.4,39,0,0,0,0,0,0,0,0,0,14734,2757,0.55,0,97.56241565,10.70723175,95.82007904,42.86190953,0,42.43997989,37.23669135,1,0,0,0
916,2019299N25265,96,"America's Central Port, IL",-90.10405,38.841903,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,993,136.3441866,12.6,0.58,0,72,0,0,0,0,0,0,0,0,0,265868,2450,0.79,0,35.04916136,81.03181591,38.48443223,56.002431,0,88.9904531,32.56900146,12,0,0,0
917,2019299N25265,97,"St. Louis City Port, MO",-90.183639,38.626713,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,993,134.4685754,12.6,0.58,8.0403,57,0,0,0,0,0,0,0,0,0,1004305,5438,0.5,0,2.033930981,71.79044809,3.556969346,39.46446446,0,198.2484775,154.508805,18,0,0,0
918,2019299N25265,98,"Southwest Regional Port, IL",-90.201366,38.585555,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,993,134.8484796,12.6,0.58,8.0403,59,0,0,0,0,0,0,0,0,0,257412,5554,0.89,1,45.21520147,45.54291697,87.70242915,84.42370942,0,158.0326507,49.6380737,24,0,0,0
919,2019299N25265,99,"St. Louis County, MO",-90.281577,38.48219,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,993,139.6431768,12.6,0.58,8.0403,136,0,0,0,0,0,0,0,0,0,1004305,4818,0.05,0,25.01204935,91.20005711,23.17331791,7.15000715,0,16.49888577,31.17897672,13,0,0,0
920,2019299N25265,100,"Jefferson County Port, MO",-90.374604,38.26396,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,993,146.5722061,12.6,0.58,8.0403,92,0.75,2,0.044067812,0.067741935,0,0.004675082,5.53E-10,1.44E-11,0,226569,2684,0.4,0,46.80933102,68.02108369,54.64984577,35.65946899,0,26.1202613,25.01307075,1,0,0,0
921,2019299N25265,101,"Kaskaskia Regional Port, IL",-90.046146,38.143332,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,993,119.1532654,12.6,0.58,4.21,68,0,0,0,0,0,0,0,0,0,34953,3214,0.06,0,96.71775593,11.42588582,93.65842491,13.55164688,0,0,0,5,0,0,0
922,2019299N25265,102,"New Bourbon Port Authority, MO",-90.090119,38.014533,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,993,125.8879672,12.6,0.58,0,43,0,0,0,0,0,0,0,0,0,18478,4689,0.65,0,53.64010989,89.80677248,49.9590322,39.36198103,0,15.03800087,0,6,0,0,0
923,2019299N25265,103,"Jackson-Union Port District, IL",-89.512469,37.661656,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,993,100.5740087,12.6,0.58,26.1606,90,0,0,0,0,0,0,0,0,0,52966,2526,0.64,0,99.29752265,43.48095091,98.43599383,54.41512942,0,33.20763287,3.743709697,1,0,0,0
924,2019299N25265,104,"Southeast Missouri Port, MO",-89.499988,37.246444,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,993,117.4926116,12.6,0.58,26.6308,81,0,0,0,0,0,0,0,0,0,81710,2312,0.97,1,56.01624253,44.6017657,63.23983035,92.56041756,0,24.60529549,10.25182047,3,0,0,0
925,2019299N25265,105,"Massac-Metropolis Port, IL",-88.727405,37.144372,10/26/2019,10/27/2019,0,0,0,0,0,0,2,0.020408163,0,0,0,0,0,0,0,1,1,40,993,116.6297693,12.6,0.58,4.19,96,2,0,0.020408163,0,0,0,7.58E-15,0,0,14170,2142,0.84,1,67.58000771,24.84472789,76.33988818,85.30196864,0,25.12751152,18.41615387,4,0,0,0
926,2019299N25265,106,"Paducah-McCracken Riverport, KY",-88.693177,37.129276,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,993,116.5217085,12.6,0.58,4.19,60,0,0,0,0,0,0,0,6.63E-35,0,67872,1754,0.62,0,50.39762869,62.6038122,60.11784268,71.46074646,0,0,30.82729313,0,0,0,0
927,2019299N25265,107,"Hickman-Fulton County Port, KY",-89.205352,36.581544,10/26/2019,10/27/2019,0,0,0,0,0,0,4,0.040816327,0,0,0,0,0,0,0,0,0,40,993,43.18164706,12.6,0.58,2.06,145,4,0,0.040816327,0,0,0,1.52E-14,0,0,6513,2654,0.86,1,54.77515905,91.06679675,60.79863119,64.94232328,0,14.20710153,28.47261062,8,0,0,0
928,2019299N25265,108,"New Madrid County Port, MO",-89.56866,36.526837,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,993,43.55133726,12.6,0.58,6.99,101,0,0,0,0,0,0,0,0,0,16428,2262,0.81,1,70.52848467,90.25890584,87.21925005,79.56885457,0,29.4013591,49.60040441,7,0,0,0
929,2019299N25265,109,"Pemiscot County Port, MO",-89.680077,36.211694,10/26/2019,10/27/2019,0,0,0,0,0,0,4,0.040816327,0,0,0,0,0,0,0,0,1,40,993,34.20446413,8,0.58,0,141,4,0,0.040816327,0,0,0,1.52E-14,0,0,15662,3035,0.56,0,90.77621939,17.20843348,95.81043956,70.34415368,0,5.623304563,8.415445048,4,0,0,0
930,2019299N25265,110,"Memphis-Shelby County Port, TN",-90.06198,35.18177,10/26/2019,10/26/2019,0,0,0,0,0,0,4,0.040816327,0,0,0,0,0,0,0,0,1,40,993,132.3634869,16.3,0.58,29.2705,58,4,0,0.040816327,0,0,0,2.80E-17,0,0,930020,3426,0.96,1,39.96409292,93.17516598,46.2574706,93.68296868,0,19.24214898,13.05785008,4,0,0,0
931,2019299N25265,111,"Helena-West Helena Port, AR",-90.58323,34.52186,10/26/2019,10/26/2019,0,0,0,0,0,0,4,0.040816327,0,0,0,0,0,0,0,0,1,43,993,106.6922308,16.3,0.825,2.8,142,4,0,0.040816327,0,0,0,2.80E-17,0,0,16571,1542,0.97,1,33.69722383,58.90583728,42.56193368,97.29491396,0,9.065246454,15.71857058,6,0,0,0
932,2019299N25265,112,"Port of Rosedale, MS",-91.02206,33.813551,10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,993,122.7171691,16.3,0.825,0,135,0,0,0,0,0,0,0,0,0,30980,2708,0.97,1,88.18078851,44.7707208,96.99489107,95.53124553,0,0,7.315532478,6,0,0,0
933,2019299N25265,113,"Port of Greenville, MS",-91.101605,33.36781,10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,993,142.8080879,11.7,0.685,20.0906,106,0,0,0,0,0,0,0,0,0,44922,3200,0.77,0,48.40707538,79.83009304,56.63557933,64.56933124,0,13.59008211,16.21631606,19,0,0,0
934,2019299N25265,114,"Port of Vicksburg, MS",-90.90056,32.3347,10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,993,110.4168345,11.7,0.685,12.8309,98,0,0,0,0,0,0,0,0,0,10017,1846,0.66,0,75.74826489,27.10539466,86.2444573,71.15329615,0,50.75663992,40.90727554,5,0,0,0
935,2019299N25265,118,"Henderson County Riverport, KY",-87.593778,37.842685,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,993,109.5382069,12.6,0.58,12.9905,112,0,0,0,0,0,0,0,0,0,44798,2082,0.91,1,51.97970889,47.54063251,48.45165799,88.30497164,0,22.6024322,43.34866958,5,0,0,0
936,2019299N25265,119,"Southern Indiana District, IN",-87.121112,37.917978,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,993,144.8169699,12.6,0.58,10.0409,22,0,0,0,0,0,0,0,0,0,19812,3992,0.4,0,58.30802969,96.50786474,66.66907654,30.77243911,0,0,19.24527718,6,0,0,0
937,2019299N25265,120,"Owensboro Riverport, KY",-87.111688,37.776367,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,993,151.0590754,12.6,0.58,10.0409,102,0,0,0,0,0,0,0,0,0,103324,1689,0.92,1,37.18551186,49.65495086,37.79761905,78.47371181,0,30.71927552,39.4585977,27,0,0,0
938,2019299N25265,121,"Louisville-Jefferson Port, KY",-85.760993,38.26147,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,992,281.2078846,12.6,0.58,9.4711,56,0,0,0,0,0,0,0,0,0,782964,4844,0.94,1,2.326730287,91.87706732,20.81405437,77.21173555,0,44.98028968,142.6071917,17,0,0,0
939,2019299N25265,122,"Cincinnati, OH",-84.510365,39.09474,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,992,319.8131526,10.8,0.381,6.0402,69,0,0,0,0,0,0,0,0,0,830628,2724,0.78,0,25.54583574,41.89491469,25.44462117,57.60641594,0,69.23174284,180.6829619,37,0,0,0
940,2019299N25265,123,"Nashville, TN",-86.77467,36.16513,10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,993,227.1936393,12.6,0.58,10.5317,61,0,0,0,0,0,0,0,0,0,715878,3498,0.99,1,7.171775593,88.93106156,26.86162522,96.16878784,0,70.35349194,135.1273033,18,0,0,0
941,2019299N25265,124,"Chattanooga, TN",-85.32682,35.02448,10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,993,382.8431469,12.8,0.425,7.0912,113,0,0,0,0,0,0,0,0,0,366209,2491,0.5,0,20.8899653,90.81455393,22.56362059,96.98865532,0,85.64022034,81.44540322,6,0,0,0
942,2019299N25265,125,"Guntersville, AL",-86.287506,34.373904,10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,993,319.0986373,12,0.58,0.51,133,0,0,0,0,0,0,0,0,0,97611,3898,0.7,0,49.34090033,78.72831545,54.29077501,59.95995996,0,6.764458144,17.14314791,19,0,0,0
943,2019299N25265,133,"Muskegon, MI",-86.34316,43.227083,10/26/2019,10/27/2019,0,0,0,0,0,0,3,0.094102043,1.72E-04,0,0,0,0,0,0,0,1,30,993,45.87382396,16.1,0.381,10.9705,137,2.75,0,0.094102043,0,1.72E-04,0,2.01E-06,0,0,174736,1014,0.1,0,75.04337767,32.31444685,71.07673029,24.48519949,0,0,0,10,0,0,0
944,2019299N25265,71,"Conneaut, OH",-80.5486,41.96671,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,996,408.9797472,10.5,0.381,2.9001,95,1.333333333,2,0.054442575,0.096774194,0,0,1.69E-07,1.58E-07,0,97567,3074,0.73,0,48.21187584,80.42500535,44.91999229,57.37404071,0,143.066819,11.12864845,3,0,0,0
945,2019299N25265,72,"Ashtabula Port Authority, OH",-80.793976,41.903685,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,5.61E-05,0,0,0,0,0,0,0,0,30,996,407.4876921,10.5,0.381,2.9001,150,2.75,3,0.086564561,0.105571848,5.61E-05,0,1.64E-06,2.00E-07,0,97567,1697,0.79,1,49.98554078,63.02857959,46.54786003,82.36093236,0,86.8230299,24.95607486,11,0,0,0
946,2019299N25265,73,"Cleveland-Cuyahoga Port, OH",-81.67191,41.47852,10/27/2019,10/27/2019,0,0,0,0,0,0,3,0.006570606,3.75E-05,0,0,0,0,0,0,0,0,30,996,432.651313,13.8,0.381,1.8502,49,8.375,5,0.118953541,0.112382934,0.004284019,0.004246533,2.79E-06,2.50E-07,0,1264775,1637,0,0,37.70483902,29.15189301,39.47127434,89.2034892,0,215.0761779,134.9381144,34,0,0,0
947,2019299N25265,74,"Marblehead, OH",-82.70906,41.52962,10/27/2019,10/27/2019,0,0,0,0,0,0,2,0.086945074,0,0,0,0,0,0,0,0,0,30,994,367.712544,10.8,0.381,0.18,109,2,0,0.086945074,0,0,0,9.49E-07,0,0,40362,2006,0.21,0,80.47281666,31.11391381,74.5373048,36.94051194,0,0.010809938,12.00075974,5,0,0,0
948,2019299N25265,75,"Sandusky, OH",-82.71227,41.47022,10/27/2019,10/27/2019,0,0,0,0,0,0,3,0.025068416,5.40E-04,0,0,0,0,0,0,0,0,30,994,373.5634919,10.8,0.381,0.18,129,3.875,1,0.097649061,0.072580645,5.40E-04,0,1.67E-06,4.24E-08,0,75619,1245,0.92,0,46.1827646,35.79468386,42.99089069,85.60465227,0,9.542866476,13.97960476,7,0,0,0
949,2019299N25265,76,"Toledo-Lucas County Port, OH",-83.50751,41.66294,10/27/2019,10/27/2019,0,0,0,0,0,0,2,0.00431856,0.001515877,0,0,0,0,0,0,0,0,30,994,329.7910131,10.8,0.381,2.4311,44,5.875,4,0.106785353,0.102466793,0.001593795,7.79E-05,2.12E-06,2.61E-07,0,431281,1435,0.82,0,16.94380181,78.09949313,14.97614228,73.12312312,0,77.09813972,64.58718908,22,0,0,0
950,2019299N25265,77,"Monroe, MI",-83.390609,41.915134,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,994,306.2391323,10.8,0.381,1.78,103,1.333333333,2,0.074467825,0.096774194,0,0,6.52E-07,1.67E-07,0,154802,1378,0.96,0,27.70387507,60.34671489,25.90008676,70.54554555,0,72.21998528,35.90061878,4,0,0,0
951,2019299N25265,78,"Detroit-Wayne County Port, MI",-83.109586,42.269094,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,994,279.3412182,10.8,0.381,0,51,12.875,16,0.148752497,0.174193548,0.015071612,0.023687081,3.57E-06,6.31E-07,0,1793914,1994,0,0,43.30899364,11.74118935,86.5372566,97.50226417,0,191.5771455,31.44004391,15,0,0,0
952,2019299N25265,79,"Marine City, MI",-82.50235,42.71545,10/27/2019,10/27/2019,0,0,0,0,0,0,2,0.089256494,0,0,0,0,0,0,0,0,0,30,996,287.6123821,12.9,0.381,0,132,2.5,0,0.089256494,0,0,0,2.12E-06,0,0,160379,4209,0.5,0,43.41261808,55.35421079,45.77308656,34.2985843,0,5.361350751,37.55037214,3,0,0,0
953,2019299N25265,80,"Alpena, MI",-83.421733,45.061967,10/27/2019,10/27/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,996,62.59162517,9.7,0.381,7.1305,114,1.666666667,1,0.075983288,0.094158675,0,0,5.63E-07,1.07E-07,0,28912,2860,0.79,0,60.39256796,29.48742355,56.12830152,64.91372325,0,35.26472821,12.11794128,1,0,0,0
954,2019299N25265,81,"Presque Isle Township, MI",-83.421382,45.29794,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,30,996,56.5823869,9.7,0.381,7.1305,78,3.142857143,3,0.092721772,0.099539171,3.57E-05,0,1.40E-06,2.09E-07,0,12988,1416,0.11,0,95.91406401,20.63155891,91.20879121,16.11969112,0,0,0,1,0,0,0
955,2019299N25265,82,"Rogers City, MI",-83.811972,45.422298,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,996,88.17606389,9.7,0.381,0,64,6,6,0.10955677,0.116129032,0.002932635,0.004597164,2.44E-06,2.97E-07,0,12988,2481,0.68,0,37.72652786,50.20227019,35.21062271,45.63849564,0,0,39.71940577,1,0,0,0
956,2019299N25265,83,"Clark Township, MI",-84.31281,45.99139,10/27/2019,10/27/2019,0,0,0,0,0,0,4,0.103092334,0,0,0,0,0,0,0,0,0,30,994,168.5117668,9,0.381,1.37,100,3.5,0,0.103092334,0,0,0,4.82E-06,0,0,10830,1469,0.46,0,97.07803162,13.83885015,92.95956237,32.21674055,0,4.315567697,10.20822301,1,0,0,0
957,2019299N25265,84,"Mueller Township, MI",-85.872972,45.969424,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,994,187.4849667,11.7,0.381,0.33,85,2,3,0.090805123,0.102466793,0,0,9.52E-07,2.24E-07,0,8050,2301,0.63,0,99.47344322,4.804511815,98.71794872,43.71991039,0,11.88766386,0,1,0,0,0
958,2019299N25265,85,"Marquette, MI",-87.384821,46.577292,10/27/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,993,345.9781984,6,0.381,0,71,3,6,0.093443258,0.108870968,3.69E-04,7.40E-04,7.91E-07,3.42E-07,0,66013,2802,0.96,0,63.5784172,16.60162292,59.15871409,71.3701797,0,30.21298312,8.573054155,2,0,0,0
959,2019323N19302,144,"Virgin Islands - St. Croix, VI",-64.73242,17.75271,11/20/2019,11/20/2019,0,0,0,0,0,0,0,0.010927068,2.19E-04,0,0,0,0,0,0,0,0,45,999,464.0665781,6.1,0.216,0,70,1.125,2,0.138094698,0.12716763,2.19E-04,0,0.008145856,0.002752214,1,82872,3021,0,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,21.18037145,4,0,0,0
960,2020138N28281,50,"Jacksonville, FL",-81.665125,30.322757,5/16/2020,5/17/2020,0,0,0,0,0,0,2,0.002097459,0.006721392,0,0,0,0,0,0,0,0,30,1008,386.611801,9.9,-0.023,3.00E-04,34,10.875,9,0.229413213,0.227315754,0.024678711,0.017957319,0.198110586,0.17060658,1,995566,2320,0.94,1,28.973877,35.3806249,72.24672258,87.88431288,0.225099112,75.09877095,135.9016911,20,0,1,0
961,2020138N28281,51,"Port of Brunswick, GA",-81.53666,31.132426,5/16/2020,5/17/2020,0,0,0,0,0,0,5,0.183171657,0.002386949,0,0,0,0,0,0,1,1,35,1003,397.4889746,6.4,-0.068,5.00E-04,97,5,0,0.183171657,0,0.002386949,0,0.099606128,3.33E-39,1,84500,5359,0.51,0,93.57528436,7.209147372,96.45748988,13.58739692,0.402141383,24.94975637,10.89814897,14,0,1,0
